Restaurant ID,Author Name,Author City,Review Date,Review Rating,Review Content
emilia-knoxville,Jennifer H.,"Knoxville, TN",7/17/2016,5.0,"Delicious, high quality food!  Customer service very good! Most restaurants lack this, Emilia's goes over the top. We ordered Campenelle Primavera and Lobster Risotto both packed with great flavor. Very summery dishes as well as affordable. Great asset to market square!"
emilia-knoxville,Jim S.,"Old Northside, Indianapolis, IN",7/20/2017,5.0,"On our way to another destination, we spent the night in Knoxville. We searched around for a good restaurant and were delighted to find this one. Chef-owned and driven, and Italian, that's about as good as we could hope for. Because we like lots of tastes, we ordered from each major grouping on the menu, sharing every dish. We started with the octopus which was grilled and delicious! We moved then to an arugula salad with parmigiana reggiano and truffles? While we did not believe or see the truffles, we at least believe there was truffle oil. And, in any event, it was very tasty. Next we ordered the agnolotti with corn, trumpet mushrooms and fresca ricotta (because we thought it would be lighter). That dish, too, was outstanding. Our secondi was the 1/2 bricked chicken - my wife's favorite preparation! This may have been the best dish we had. Finally, my wife is a nut about pana cotta and this one did not disappoint. We paired it all with a Sardinian rosato which was perfect with almost each of the dishes. We found out that the chef had been at the Inn at Blackberry Farms for an extended period before founding this place (and it showed). We had first class service from Killian and Caroline (the front of the house manager and soon to be som). And, importantly for us, the restaurant had a great vibe. When we are in Knoxville again, we will definitely be back."
emilia-knoxville,Ken W.,"Nashville, TN",6/1/2018,4.0,"Great fresh pastas. Brought a crew here after UTK orientation looking for good pasta and we were not disappointed. Several had the roasted chicken entree and thought it was excellent, most of us had pasta and were very pleased. Definitely will go back."
emilia-knoxville,Blair P.,"Washington, DC",5/14/2016,5.0,Excellent pasta and great staff. The Butterscotch Budino is excellent. Definitely worth a visit!
emilia-knoxville,Stef C.,"Laurel, MD",8/12/2017,4.0,Stopped in with a group of 7 without a reservation on a Thursday night around 6:30. Got seated right away tho the place filled up quickly. Nice atmosphere. Good place for conversation with new and old friends. Food wasn't memorable (except the grilled romaine appetizer which was great) but it was good as was the price. I'd go back.
emilia-knoxville,Jon A.,"Knoxville, TN",6/11/2016,5.0,"What a delightful experience.My wife and I celebrated her birthday at Emilia last night, along with four of our friends.  Everything about our dinner was wonderful.  The atmosphere was charming, the service was exemplary (thanks Courtney!), and the food was delicious.  I so enjoyed the arugula salad that one of us ordered as a starter that I had to order another.  The caprese salad was also quite tasty.  Contrary to my ordering habits I ordered the salmon as my entree, because it just sounded too good to pass on.  I'm glad I did, because it was fantastic.  My wife ordered the potato gnocchi primavera, and she couldn't stop raving about it.  She actually said that it was one of the best meals she has ever eaten.We look forward to going back to Emilia very soon.  Thanks for a wonderful birthday dining experience!"
emilia-knoxville,Molly J.,"Knoxville, TN",4/1/2018,4.0,"Great food and efficient service in a modern, Italian atmosphere.  Fantastic Italian wines served by attentive, knowledgeable bar staff.  Food is equally fantastic if you pick well from the menu - highlights are the homemade pastas and focaccia bread.   Some dishes miss the mark slightly - eg. the polenta with meatballs is bland."
emilia-knoxville,Emily K.,"Chattanooga, TN",6/29/2017,5.0,Super! Courtney made us feel very much at home. The gnocchi is top notch. The grilled caesar is a must. The foccocia bread...no brainer. Scott made me an amazing espresso martini. I will be back next time I'm in Knoxville!
emilia-knoxville,Derek H.,"Knoxville, TN",11/12/2016,3.0,"Food was good. Be aware that the pasta dishes are not entree size. They are the size of a first course, not a main course. You'll still need to order off the entree menu to have a full meal with pasta. Some of the other menu items are smaller portions also. The steak though, is a good size being 12oz. The prices are a bit out of line for what you get with some of the items, but this is not a chain restaurant, so don't expect those portion sizes or prices. Keep this in mind, it may not for everybody because you will have to order several things & spend more money to get a full meal. But overall, I was pleased with my dining experience."
emilia-knoxville,Geoff R.,"Washington, DC",8/23/2017,2.0,"Could have been a better experience.  The appetizer was fine (fried artichoke), but my main dish was disappointing.  Salmon that was blah, served on a risotto bed that was less than delicious.  How is it possible to make undelicious risotto?  This restaurant's idea was to use a bulky kind of rice that just didn't work well.  Granted, the waiter had not singled this dish out as a great recommendation, but when asked if it was good, indicated that it was.  Would have been wiser to warn against this dish.  The prices here were strikingly high for the quality of what was served.  And most striking of all was the nervousness of the waiter, who had a hard time explaining the menu and then at the end hovered around the check, seemingly very eager to collect and get us to go, even though it was closing time and no new customers could be seated, and there were plenty of straggling other diners still around.  Maybe this was a new employee."
emilia-knoxville,Craig S.,"Norris, TN",5/4/2016,5.0,"Emilia will quickly make the short list of must-try restaurants in downtown Knoxville.  And after you try it, you'll go back!  This is not another cookie-cutter restaurant concept.  This is homemade, farm-raised ingredients, and inventive flavors.  We started with mussels and the housemade focaccia.  Mussels were cooked just right and the ricotta that is served with the focaccia is out of this world.  Their homemade pastas are amazing with some very rich, unique sauces.  We tried the Campanelle with Braised Lamb and Spring Peas.  Amazing!  The Pollo 'A Mattoon' featured a perfectly cooked chicken quarter with a great sear on the skin.  The green olive sauce was a great finish to the dish, but not over-powering.  The atmosphere is also very good.  Fairly minimalist (like the restaurant's cousin Knox Mason), but it works well for business dinners or just fun with friends.  We are already planning our next visit!"
emilia-knoxville,Pate M.,"Nashville, TN",9/4/2016,2.0,"Nice atmosphere. Menu helpfully notes vegan, vegetarian and gluten free options. Unfortunately the vegan options are few and the chef was unable to come up with a vegan entree when asked, so I had a few vegan appetizers which were very mediocre. Omnivores seem to enjoy this place but vegans are advised to dine elsewhere."
emilia-knoxville,M L.,"Wadsworth, IL",3/24/2017,5.0,Food was delicious; the wait staff was very friendly and attentive. They even gave me a free sample of wine!  Look forward to returning and trying more entrees.
emilia-knoxville,Andrew G.,"Hornell, NY",5/7/2017,5.0,I was in TN 2 weeks ago for work so late reply but I had too. But whoaa!! Delicious pasta in TN!!  I am from LA and I was really surprise to find this place here. All pasta is handmade not from a cardboard box. I can't recall what I ordered as i am too lazy ro sreach on the menu but it was corkscrew type of pasta with lump of egg and a fine glass of red CA wine ..oh geez it was heaven on earth to find this place in Knoxville.
emilia-knoxville,Greg G.,"Maryville, TN",2/24/2017,5.0,We went for a family birthday dinner and we were not let down. The food was excellent from the carbonara to the salmon. Portions are not huge but enough and very high quality.   We each had one of the different desserts and everyone left extremely happy. I personally liked the Butterscotch dessert the best.
emilia-knoxville,Abraham B.,"Westwood, MA",6/17/2016,5.0,"Had a lovely meal at Emilia tonight. The decor was simple, not overdone. I do prefer white tablecloths which were missing, I suspect to make it feel more casual. The olives and focaccia were great as starters, like many nicer restaurant the bread won't be free. We chose one pasta and two entrees to share between three people which was ample. All of the dishes were quite good, we had the chicken and salmon, though I'd like to see a bigger selection of entrees. The wine recommendation of the server was quite good and the dessert ok, we had a coffee ice cream. All and all a lovely meal and especially pleased to have a unique, locally owned restaurant rather than a chain."
emilia-knoxville,Paul H.,"Knoxville, TN",7/20/2016,5.0,"We had a wonderful dinner here!!  We were going to an 8pm concert so our reservations were at 6pm.  I wanted to allow time to dine and enjoy dinner before the show.  We had amazing service throughout dinner and it was very busy on a Tuesday evening!!  We started with the grilled romaine Caesar salad.  Wonderful grilled flavor in the romaine and a mild dressing and the cheese was so good.  Very different from the traditional Caesar but it work...very light.   We also got the focaccia bread....wonderful!!  Wanted more but pulled myself back.  We split entrees.  We had the veal, beef and pork bolognese with a shell shaped pasta!!  I could have ordered another one because it was so good!!!  Very rich and full of flavor!  My friends split the ribeye steak.  I have to say that the flavor they put in the ribeye was like nothing I have tasted.  I wanted more!!  It did have a pad of fat along the edge of the ribeye that my friend would not touch!!  I ate along that part and that is what a ribeye is all about!!  We split 2 desserts.  The butterscotch pudding and the coffee flavor ice cream.  Both are very good and would order them again.  I WILL be back!!"
emilia-knoxville,Karen D.,"Clarksville, TN",2/19/2017,3.0,"Way overpriced. Good food but nothing spectacular, small portions. We were all still hungry afterwards. Service was good."
emilia-knoxville,Shalini M.,"Metairie, LA",5/4/2018,4.0,"I would have given this unexpected gem 5 stars if they hadn't tried to seat us at the worst table in the restaurant which was next to the kitchen when there were several 2 tops open in the front of the restaurant... it was only 6:15. I asked to be moved to a better table and was accommodated. But then after ordering the arugula salad as my appetizer and the lamb sausage pasta as my entree, my entree came out first and my salad was forgotten. My salad was brought to me when I was almost done with my entree. The salad was average... nothing mind blowing... it could have used some nuts and may be some sweetness of a fruit perhaps. The pasta on the other hand was perhaps the best pasta I've eaten in my life! I would go back just for this dish. I was charged for the salad which I feel should have been comped. This place seems to have a slight chip on their shoulder because it probably is one of the best restaurants in Knoxville. There is no need to be pretentious... kindness and generosity goes a long way! This is not meant to criticize the owner or the chefs but mainly the hostesses that sat us at the worst table and the waitress that forgot to put my salad order in."
emilia-knoxville,Ann F.,"Alpharetta, GA",7/15/2016,5.0,"We Lved Emilia's!! Quaint, rustic atmosphere! Great wine list! Great service!! Food was wonderful!!! We especially enjoyed the focaccia bread with homemade ricotta, the grilled romaine salad and their pasta dishes!!"
emilia-knoxville,Hamilton H.,"Clinton, TN",10/22/2016,3.0,"Nice new restaurant, with some very good wine selections.  Food was nothing spectacular, pricey, and probably not going back."
emilia-knoxville,Brandi L.,"Manchester, TN",7/11/2016,5.0,This is one of the best Italian restaurants I have ever eaten at! Everything was sooooo delicious! I ordered the vegetarian pasta. I do not remember the name of it but it was a campanelle. The pasta and the flavor of the sauce was exceptional! We order the foccacia bread with whipped ricotta as well. Very good!! I can not wait to visit this restaurant again when we are back in Knoxville!
emilia-knoxville,Roger S.,"Knoxville, TN",6/21/2016,4.0,Enjoyable dinner spot in downtown Knoxville. The house made pasta was fantastic. Fresh and tasty. Loved the focaccia bread. We'll be back.
emilia-knoxville,Andrew O.,"New York, NY",7/9/2016,5.0,"Had an excellent dinner experience here. We arrived a little early for our reservations but were seated promptly. Started with the Chickpea Fries and the Focaccia with Cruze ricotta, both were very nicely done. Also had the BFB Classic Saison, which one should never pass up. For the main course our table ordered the Gnocchi, the Orecchiette Bolognese, and the Pollo 'a Mattone'. The Gnocchi was very tender and cooked perfectly, pairing well with the sauce. The Bolognese was one of the best I have had anywhere. Rich, complex, but without any one overpowering component. Just a very well balanced sauce. The Pollo 'a Mattone' was far beyond your average, boring chicken dish. It was excellently executed, perfectly cooked, perfectly seasoned. An all-around delicious dish with a very generous portion size that, paired with other courses, would be plenty for two. We finished the evening with an order of the Chocolate Zeppole and the Butterscotch Budino. Both were very tasty, and to us seemed to be an appropriate portion size after 3 prior courses. All in all, it was a great experience. The food was great, the wait staff very attentive, and a nice atmosphere to boot. We will be back very soon. Thanks to Chef Matt for another great contribution to the Knoxville restaurant scene!"
a-dopo-sourdough-pizza-knoxville,Maddie K.,"TN, TN",7/21/2022,5.0,"Fantastic pizza, service, and wines. I always have an amazing night out at this spot, and it's definitely worth the price. Good pizza is hard to find in Knoxville for me since I'm used to Chicago-style deep dish and thin crust. I love this spot so much and it's always a wonderful time!"
a-dopo-sourdough-pizza-knoxville,John B.,"Lexington, KY",8/23/2022,5.0,"This is a reservations kind of place that is only open for dinner, but is open seven days a week. It is a bit removed from the touristy downtown part of the city, which has the advantage of making this location easy to drive to and full of free parking, but it is a tad sketch. I managed to sneak in at the beginning of the day without a reservation.The menu offers a good variety of ways to get your vegetables in, and I ended up bypassing the spicy greens pizza in favor of something called a ruchetta, which came with abundant arugula and a heap of delightfully shaved cheese freshly on top. The crust is a tad sour, but it was overwhelmed by the flavor of the sauce. I was happy with my choice to get calabrian chili on the side and use it as a dipper for the crust. My salad was gigantic and very filling; I only finished half of it, in part because I wanted to save room for house gelato. The Nutella delivered the smoothness and flavor I was hoping for.My night was improved by splendid service (from Hannah, if anyone in management reads these things). I got up for five minutes to go to the bathroom, and already my bag was deposited in safe storage because they were afraid I left without it. Efficient service is important for a busy restaurant, but I was never rushed and received engaging recommendations. I have never lived in Knoxville or anywhere near it, but as a traveler I'd had this place on my list for a while, and it's about time I finally made it in."
a-dopo-sourdough-pizza-knoxville,Starr D.,"Washington, DC",8/1/2022,5.0,"Save space for the homemade gelato!!! And must make reservations...that's all you need to remember LOLGreat atmosphere, modern, vibrant, delicious foods, great wine selections, wonderful service. We came from out of town, of course didn't know we needed to make a reservation for even when they just opened for dinner. Glad they were able add us to the waitlist and finally got us a table after 45min of wait. Truly enjoyed our experience here, highly recommend!"
a-dopo-sourdough-pizza-knoxville,Tayler K.,"Los Angeles, CA",7/15/2022,3.0,"Last year, a bunch of my coworkers discovered A Dopo pizza and raved about their spectacular sourdough crusted pizzas. After several weeks of hearing phenomenal reviews I finally drove out and got a pizza to go as I didn't feel comfortable dining in because of Covid at the time. (I should mention, my job tests for Covid every single day, it's not me being paranoid.) Anyway, bringing the pizza home, the pizza in my opinion, was just ""ok"", not really all that ""spectacular"".  So, I deduced that maybe you just had to eat it at the restaurant while it was fresh out of the oven. Fast forward to 2 days ago, I ordered the ""special of the day"", which consisted of pepperoni, ricotta cheese, basil in their red sauce. The pizza was superb and very delicious. Definitely a different eating experience hot out of the oven. The reason I'm only giving 3 stars is because their wait staff were all wearing politically viewed t-shirts. One said something about supporting planned parenthood, another stated that abortion was a woman's right of some sort, etc. I come from a liberal state (California), I don't agree with all the politics that is being exercised there and I don't want to be badgered by wait staff and their political viewing t-shirts. I want to enjoy a good meal with good friends at a nice restaurant. I don't need abortion rights advertisement with my meal. My friends and I felt pretty uncomfortable. I'm a Christian and believe that a baby's life begins with a heart beat. My one friend has tried invetro 4x and is finally pregnant, and my other friend is a father of 2 daughters. My friends and I have decided that we will not be returning to the establishment even though the pizzas were delicious, we just don't need politics with our meals."
a-dopo-sourdough-pizza-knoxville,Robyn W.,"Houston, TX",6/20/2022,5.0,"Each trip I take to Knoxville I try a new place!  My fellow yelpers are not steering me wrong either, so thank you!  I found this place when searching for something that would be open after 8PM on a Sunday since I was driving back from Asheville. It was very easy to get to and had ample free parking! (always a bonus)  I think I got lucky since it's dinner only and getting so popular that reservations are probably best to do!It's a basic building on the outside - rectangle, solid color, nothing overtly fancy or eye catching, but once you walked inside it felt cozy and very welcoming. I loved all the details they put into making it so!  It was jam packed - every table full, but I was lucky enough to be a single dinner so got seated on the corner of the long bar on the far wall by the kitchen.  It was a great seat actually for watching all the kitchen magic happen and people watching. My server, Jake, greeted me shortly and was very nice.  Got my order in right away and made a great suggestion on the pizza since I was waffling on my decision.  He checked on me after my pate arrived and again after my pizza arrived.  Was prompt on getting me checked out all with a nice smile even though he was obviously a busy man. So onto the food & wine!  Now I'm from Houston and compare everything I eat to this cities' food scene since I can pretty much get the best of the best there. I will say this - A Dopo DID NOT disappoint me - just the opposite - bravo!!*LOVE that they had some great basic wines 'on tap'.  I got the rose (Rosato): it was a lovely soft wine on the palate with a generous pour.  I really wanted a second glass, but you know driving and all ;) *For a starter I had the mushroom pate (vegan): puree of fresh mushrooms & cashews + pickled veg + warm sourdough.  OH MY ... SO DANG GOOD!  I swear if they made a larger portion I'd have it for a meal.  That bread was by far the most delicious bread I've eaten in a long while.  So crusty with a beautifully soft interior and the flavor was outstanding.  Just writing about it again has my mouth watering.  *For the pizza I got the Jake suggested Calabrese: red sauce + House-made mozzarella + spicy salami + basil + castelvetrano olives + chili oil.  This was just fantastic as well.  The spice of the salami with chili oil melded so nicely with the salty olives and sweet basil.  It helped elevate the fresh red sauce too.  I wouldn't hesitate to get that again.  My only regret - no room for gelato!  This place is going to be book marked to return to often once I move to town!  I'll bring visitors here as well for sure!  I have found my pizza place for sho!"
a-dopo-sourdough-pizza-knoxville,Caleigh J.,"TN, TN",5/23/2022,5.0,"Whether you're celebrating Valentine's Day, a graduation, out of town friends, or meeting the in-laws, A Dopo offers a boosted-casual experience and food that is sure to impress! Each pizza is uniquely crafted on top of soft sourdough crust and fired to perfection in their brick oven. The sourdough base and lightly burnt edges, along with a fantastic wine selection, make A Dopo much more than your run-of-the-mill ""pizza joint"". Don't skip the add-ons section either! It helps elevate any pizza to your liking with options from truffle oil to spicy hot. My best take: order the Soppressata with a blush base, sweet hot, and garlic! Be sure to make reservations here and venture out from your typical pizza orders. Personally, I'd skip the Margherita pizza as it pales in comparison to its more unique menu-neighbors. A Dopo is fresh, local, and suits every eater with everything from vegetarian options to classic, Mexican-bottled coke a cola."
a-dopo-sourdough-pizza-knoxville,Scarlett H.,"Columbia, SC",9/9/2022,5.0,Amazing authentic Italian pizza. You see the bags if Italian flour in bags around and the specialty hot pizza oven. The pizza is amazing with fresh delicious toppings
a-dopo-sourdough-pizza-knoxville,Mike M.,"Pittsburgh, PA",6/27/2022,5.0,Worth the Saturday wait. Delicious sourdough crust. Staff very friendly and has a nice system for wait list. Even encouraged me to walk to the brewery in corner while I await text. Got the cabrese pie (red  sauce+ House-made mozzarella + spicy salami + basil + castelvetrano olives + chili oil). Fantastic!
a-dopo-sourdough-pizza-knoxville,Andrew M.,"Fort Lauderdale, FL",8/13/2022,5.0,"What a spot! Local, fresh and prime ingredients crafted to perfection. This pizzeria is the real deal with domed brick oven fire up with real wood, contemporary decor and the friendly staff complete the whole experience. Also home-made Gelato is a must!"
a-dopo-sourdough-pizza-knoxville,Christina W.,"Knoxville, TN",1/7/2022,5.0,"What can I say? Do you want a good Italian style non-greasy pizza? How about outstanding house wine? And maybe great service as well? Come here!I'm a stickler for quality pizza. I've been to Italy several times, lived in New York for 10 years (not that it is the definition of good pizza) and make my own sourdough bread. The crust is thin and neutral, just like it should be. The variety of pizza is pretty wide, but not too wide that you can't make a decision. They also have new specials every day. I decided to order a margherita which is what I order at every new pizza place. It was delicious. I would prefer just a bit more mozzarella on it, and maybe a thicker layer of their homemade red sauce, but both ingredients were of high quality and incredibly delicious.I was told that mozzarella was made and house, same with the sauces.When I was in Italy I learned that each restaurant (most of them) has their own red house wine. While in the US house alcohol tends to be the cheapest and of lowest quality, in Italy they take pride in what they call a house wine. I felt similar about this place as well. The red wine was solid.Finally, the service was incredible. Our waitress checked in with us multiple times, was very attentive but not intrusive. I will absolutely be back here and would highly recommend this place to anybody."
a-dopo-sourdough-pizza-knoxville,John M.,"Orlando, FL",1/28/2022,5.0,"A Dopo is proof that you can find good pizza anywhere. When you think of great pizza, Knoxville, Tennessee doesn't jump out at you as one of the great pizza capitals of the United States of America. However, A Dopo produces some amazing pizza.The crust is great and upon that great foundation for pizza (both figuratively and literally), they place a great sauce, quality mozzarella and an interesting selection of toppings.I grew up in New Jersey and I always just took it for granted that you could find great pizza on almost every corner. What I moved to the South overDopo twenty years ago, I was both shocked and dismayed  to discover that not only was great pizza not on every corner, it was hard to find good pizza. In fact, good pizza was found far and few between and national pizza chains (which I refer to as the fast food style of pizza) was the standard here in the South.That is why discovering a place like A Dopo is a cause to celebrate. I have to give this place five stars."
a-dopo-sourdough-pizza-knoxville,Taylor L.,"Troon Village, Scottsdale, AZ",6/25/2022,5.0,"AMAZING. My husband and I have been wanting to try A Dopo for a little bit and we are so glad we stopped in. We had some of the best pizzas we've ever had and the wait staff was super friendly. The pizza was super unique and full of flavor and came out in just a matter of minutes! We will definitely be coming back, it was a HIT!"
a-dopo-sourdough-pizza-knoxville,Justin W.,"Knoxville, TN",6/16/2022,5.0,"Solid authentic pizza. Top two pizza in the city. I'll put them slightly above hard knocks. Fresh ingredients, nice crispy crust and great atmosphere. The gelato is solid as well. My favorite is the pistachio gelato!"
a-dopo-sourdough-pizza-knoxville,Kathy C.,"Edisto Island, SC",7/26/2022,5.0,"5 stars+++ What an awesome dinner! This pizza gem is a few minutes off of 75 or 40 and we'll worth the stop! Make a reservation. Great local beer and generous pours on the house wines! Shared the mushroom pate, which was delicious and served with pickles, etc. We had the nightly special pizza with red sauce, torn mozzarella, oregano, local jalapeños, honey, and vegan pepperoni--one of the best pizzas ever! Then we each got gelato--stracciatella, pistachio, and dark chocolate cherry--all were yummy and ample size! Our waitress was very helpful with suggestions and attentive. The decor inside is fun and eclectic! We will make this a stop whenever we are traveling thru Knoxville!!"
a-dopo-sourdough-pizza-knoxville,Bao N.,"San Jose, CA",5/14/2022,1.0,"I love pizza, but this was one of the worst pizzas I've ever had. I really do not understand the stellar reviews. I ordered the margherita. The dough was so damn tough & chewy my mouth was hurting. Very ordinary tomato sauce. Mozzarella overcooked and dry.I read that this was rated one of the best, so I tried it right away. This was one of the most disappointing pizzas and I'm apologize to myself daily for putting myself through that."
a-dopo-sourdough-pizza-knoxville,Jeffery W.,"Arlington, VA",7/9/2022,5.0,"So very delicious!  Every pizza I've had from here has been incredible. The mushroom pizza is my favorite, but they're all killer!"
a-dopo-sourdough-pizza-knoxville,Molly K.,"Knoxville, TN",5/25/2022,5.0,"Adopo is a must go! The restaurant exudes a casual and warm atmosphere, where you feel right at home sitting and scanning the extensive wine list. They offer a wide array of pizza and gelato made with the freshest ingredients. My favorite is the Sofia! Next time I'm wanting to try the trust fall for two, where your waiter picks your selections. Make sure to get a reservation before you go to ensure you can snag a table!"
a-dopo-sourdough-pizza-knoxville,Theo B.,"Cedar Bluff, Knoxville, TN",7/11/2022,5.0,"My wife and I recently moved to Knoxville and we were out looking for some local pizza joints, this A Dopo fit the bill and we really enjoyed the pizza.  The staff was prompt and kind - we will definitely go back (I wish their takeout menu was a bit bigger)"
a-dopo-sourdough-pizza-knoxville,Jenny B.,"Knoxville, TN",7/8/2022,5.0,I have been wanting to try this place for a while so I went to my birthday. Pizza dough was fantastic! Two things are important to me in pizza. The crust and sauce and this did not disappoint. Local brews on tap pair very well with all top quality ingredients. I recommend reservations as it is small but inviting atmosphere. Highly recommended
a-dopo-sourdough-pizza-knoxville,Jessie N.,"TN, TN",5/15/2022,5.0,As I ate my heavenly take out a Dopo pizza on my drive home some of the fresh mozzarella fell onto the floor of my dirty car; then I picked the mozzarella off the floor and ate it; it was fantastic.
a-dopo-sourdough-pizza-knoxville,Rob L.,"Mendota, IL",4/11/2022,5.0,"My favorite variety of pizza is the hand-tossed thin crust Margherita style pie and when you toss a sourdough twist in there and oh yeah, have the good sense to offer you honey for dipping your crust? Then yeah, I liked A Dopo very much. I'm giving it the full five for taste. I had the Calabrese and it was a total Italian party in my mouth (phrasing)My wife may not agree as much. She had the Sofia because it's the closest thing to a traditional Midwestern sausage pizza, and none of us really realized that the fresh mozzarella was added ""after the bake"". It is listed on the menu, so there were no shennanigans  in play. And maybe you want it that way; apparently many do. But if you're like my wife, where everything on your plate must be 'piping hot', then you're not gonna like the raw cheese lumps on your pie. So if that's you, either have something else or ask if they'll put the cheese on before the bake. I would be interested in hearing if the chef's head explodes upon receiving the request.The gelato was fine, if not spectacular. The Peroni was good."
a-dopo-sourdough-pizza-knoxville,Soph And Ryan F.,"TN, TN",11/10/2021,5.0,"Overall, the pizza here is fantastic and stands out from other local pizza places. The service was attentive and the atmosphere was cozy- perfect for a date night. There is an option on the menu called the ""Trust Fall for Two"" that allows your server to choose your dinner items for you: an appetizer, two pizzas, a bottle of wine, and gelato. I would definitely suggest doing this if it is your first time eating here; it added an err of excitement to the dinner. You can tell the server your preferences beforehand so you don't receive anything you dislike/are allergic to. We got the Ovoline appetizer, which was arguably the best part of our meal. The house-made mozzarella is divine. Our pizzas were the Sofia and the Pizzicletta- the Sofia eats like a traditional pizza with some added heat from the 'nduja (spicy pork), while the Pizzicleta definitely takes some skill to get into your mouth! The Pizzicleta's flavor was actually more complex and delicious, but eating a pizza topped with a mound of loose arugula is inarguably a challenge. The bottle of wine we got was a light red blend, I don't remember the name, but we enjoyed it. It didn't particularly stand out. The gelato was half dark chocolate, and half cinnamon toast crunch- you can't really go wrong there. The gelato actually reminded me of the real stuff I've had in Italy. This place definitely deserves five stars. A adopo means ""see you later,"" and we will definitely be back!"
a-dopo-sourdough-pizza-knoxville,Megan E.,"Knoxville, TN",10/11/2021,5.0,"A Dopo has an atmosphere of cool millennial meets hippie grandma. The service is friendly but not overbearing and it is just a touch above casual dining. The beer was great and for the most part the pizza was great except my boyfriend ate a rotten mushroom core on his pizza. Other than that small blip, we thoroughly enjoyed it!"
a-dopo-sourdough-pizza-knoxville,Emily C.,"Knoxville, TN",4/18/2022,5.0,"Perfect place for a date night with a cozy atmosphere and delicious food and wine.  If you're feeling adventurous, trust the chef's expertise and try the pizza special (it'll be unique and it changes everyday) and of course, splurge on gelato afterwards."
a-dopo-sourdough-pizza-knoxville,Stephanie D.,"Richmond, VA",3/5/2022,5.0,"I haven't eaten in in a very long time, but getting takeout and following the advice of the menu led to me falling much more in love with this place than when I tried to pick my own food in the past. The bianca with the speck ham added and the spicy greens have been my favorites so far of the 6 pizzas I've tried. I probably won't be able to branch out from those 2 anymore because they are just so, so good! I love a place where I can just trust the advice of the staff and not have to make any decisions!"
a-dopo-sourdough-pizza-knoxville,Laura M.,"Simi Valley, CA",3/25/2022,5.0,Soooooo yummy! Unique & delicious! If you're looking for a pizza that is unlike any other you've ever had...Go now.
a-dopo-sourdough-pizza-knoxville,Donald R.,"Knoxville, TN",5/21/2022,5.0,"It's hard to beat this place. My wife and I could not have had a better first impression.  We walked in, saw how crowded it was, and immediately started ordering to go, when the owner, Jessica, told us there was a cancellation.  We were seated immediately.  The place is bustling and loud on a Saturday night.  It has a mostly industrial vibe.  I like seeing the massive custom made pizza oven in the open kitchen.  Kelly, our server, was fantastic.  Despite being super busy, she stopped to explain the entire restaurant concept, the pizzas and the ingredients when we told her it was our first time here.  We took both of her suggestions (after ordering some local craft beer) for the pizza (the night's special) and a Caesar salad.  The salad had some very dark romaine and some sourdough croutons.  It also had just the right amount of dressing already mixed in.  Next, came our pizza.  It had red sauce, mozzarella, herbs and their homemade sausage. We loved the crust, which was pillow soft on the outside, and thin on the interior.  The sausage was a bit spicy, but overall the pizza was delicious.  Kelly continued checking on us.  Then, Jessica came by to see how everything was, and started a wonderful conversation about her husband (and co-owner) Brian, and the whole story about their restaurant.  She was so amazing, as we watched her expertly manage the 'Front of the house"" while Brian managed the back.  She introduced us to him as well.  We really felt we had a true dining experience and not just a meal here."
a-dopo-sourdough-pizza-knoxville,w. W.,"TN, TN",6/13/2022,5.0,Bring you back to the old day love what they did to the place Krystals was fresh and not hard like Krystal restaurant on moreland Ave they tricking out your money and trying to blame it on Krystal
a-dopo-sourdough-pizza-knoxville,Miriam B.,"TN, TN",6/9/2022,5.0,The people were super friendly! I did an order from their website and picked it up at the curb. The pizza itself was not for me but the ingredients tasted fresh and flavorful. I just wasn't a fan of the sourdough aspect (it's in the name though what was I expecting lol). One of the pizzas tasted a little soggy but I did have about a half-hour wait from when I got the pizzas to the time we got home and ate them. If there was a way I could give 4.5 stars I would just cause of the soggy aspect but generally not a bad experience. The inside of the restaurant seemed very welcoming and aesthetic so if you get the chance to sit down and eat there go for it!
a-dopo-sourdough-pizza-knoxville,Sheila P.,"Knoxville, TN",2/13/2022,4.0,Wow...! Read about this place in an online article about the 100 best pizza places in the country. This place was #37 and right in our backyard. (I am Celiac and I do not recommend eating here unless you are able to take a hit to the gut and charcoal after you eat!)We got the Bianca with ham and the Pepperoni pizza. Both amazing! I would've never tried a honey drizzle over pizza with garlic and four different kinds of cheese but boy oh boy does it work. The pepperoni wasn't too shabby either! I can see what they are ranked so high Topped off the meal with pistachio gelato which was equally as fantastic as the pizza. You must eat here!
a-dopo-sourdough-pizza-knoxville,Amanda W.,"Naperville, IL",7/12/2021,5.0,"Five stars for outstanding service! Eli is the definition of what good service should be and he went above and beyond to help us choose from the menu. Very nice guy. Pizza was very good, the place is pretty pricy, but worth it! Definitely slightly more dressy. We happened to stumble upon it and loved the ambiance. We dubbed it ""Trendy pizza"".Perfect for a date night! Bad neighborhood though, don't hang around after dark."
a-dopo-sourdough-pizza-knoxville,Angela G.,"Knoxville, TN",6/30/2022,5.0,"Seriously the best pizza you could get in Knoxville! I was looking for a great pizza place after moving here from Chicago, and this place is it. It has a great variety and it you're feeling like a culinary adventure, get the Chefs Choice for Two and you won't be disappointed."
a-dopo-sourdough-pizza-knoxville,Loretta L.,"Knoxville, TN",5/15/2022,4.0,Sourdough pizza crust with gourmet toppings. Not kid friendly. They offer amazing sorbet for dessert
